category,header,link
,['ฉันว่าข้อความนี้มัน ：\nไม่มีแหล่งที่มา\n\n ช่วยดูหน่อยสิว่าเรื่องนี้จริงหรือลวง ：https://cofact.org/article/26uegp2dsumsh'],https://cofact.org/article/14yhppg3ljyof
false,['สิ้นเดือนนี้ คิงส์พาวเวอร์ ปิดทุกสาขา ไม่มีกำหนด ยกเว้นสนามบิน'],https://cofact.org/article/353eb63qb8od9
,['มองภาพทำนายความเครียดได้จริงมั้ย'],https://cofact.org/article/2ftf4awpeuxfd
false,['จริงหรือ อย. ขอรับเงินสนับสนุนเพื่อจัดทำวารสารฉบับพิเศษ'],https://cofact.org/article/1klyezu1vh5vd
false,['จริงหรือ ผลิตภัณฑ์เสริมอาหาร Super Height ช่วยเพิ่มความสูง'],https://cofact.org/article/2xsii95leredq
false,['จริงหรือ พุทธรักษาดอกขาว ช่วยรักษาโรคมะเร็ง'],https://cofact.org/article/3j76zbf73aq07
false,['จริงหรือ กฟน. จัดตัวแทนลงพื้นที่ให้บริการล้างแอร์ และเก็บค่าไฟ'],https://cofact.org/article/2fnauwwb3ixwq
true,['โรงเรียนธรรมจารินีวิทยา จ.ราชบุรี  รับนร.หญิง อยู่ฟรี กินฟรี ที่พักฟรี'],https://cofact.org/article/1jxa86cf6cmk8
false,['ใช้บัตร ATM ควรกดปุ่ม cancel 2 ครั้ง เพื่อป้องกันการขโมยรหัส PIN'],https://cofact.org/article/33bdkvgrpxzz7
,[None],https://cofact.org/article/3q9t2yw4mqw2a
,['หลอกให้ซื้อยา'],https://cofact.org/article/1ieoqlsn0lpnp
false,['อาหารเสริมกาละแมไล่โควิดได้'],https://cofact.org/article/1x76i3b328ove
true,['คนที่ถือบัตรวัสดิการแห่งรัฐรับความช่วยเหลือ 5เด้ง จริงหรือไม่'],https://cofact.org/article/36ih22kry8i38
true,['ผักผลไม้ในไทย มีสารเคมีตกค้างเกือบ 100% จริงหรือไม่'],https://cofact.org/article/efpulnf1nx2v
false,['เบคกิ้งโซดาช่วยลดกรดในกระเพาะอาหาร จริงหรือ'],https://cofact.org/article/2nh5mbleftt7e
false,"['จริงหรือ ธ.ก.ส. เปิดกู้สินเชื่อสำหรับคนตกงาน 20,000 บาท ฟรีดอกเบี้ย ไม่ต้องใช้คนค้ำ เริ่ม 24 ก.พ.-3 มี.ค. 64']",https://cofact.org/article/1vwqb6zi129og
false,['คู่มรณะ อาหารกินคู่กันแล้วอันตราย จริงหรือไม่'],https://cofact.org/article/1goxoamjzdyh5
mostly-true--middle,['พบขบวนการหลอกลวงไปทำฮัจย์  จริงหรือไม่'],https://cofact.org/article/siohd1kfr1ns
false,['1.น้ำชาจีนร้อนๆ2.มะนาวฝานบางๆใส่น้ำร้อนคนให้เข้ากันแล้วดื่มตามด้วยน้ำชาจีนร้อนๆจะสามารถฆ่าไวรัสโควิด19 ตายทันทีและยังสามารถขจัดเชื้อไวรัสที่แฝงตัวในร่างกายได้อีกด้วย'],https://cofact.org/article/18tr2fkrhfi9k
false,['เมื่อเกิดรอยฟกช้ำใช้ยาหม่องทาได้ จริงหรือ'],https://cofact.org/article/2x4b7czikiv07
false,['ฉีดวัคซีนปอดอักเสบ จะช่วยป้องกันการติดโรคโควิด-19'],https://cofact.org/article/36hwufon0szv9
false,"['ธนาคารกรุงไทย ส่ง SMS ให้ลงทะเบียนรับเงินเพิ่ม 5,000 บาท']",https://cofact.org/article/9j1gx531u8x4
,['Facebook มีระบบปิดกั้นการมองเห็น จริงหรือไม่'],https://cofact.org/article/3fiq5ac5egd44
true,['เที่ยวบินระหว่างประเทศ transit และ transfer สามารถบินเข้าไทยได้ตั้งแต่วันที่ 1 มีนาคม 2564 จริงหรือไม่'],https://cofact.org/article/3669nyzyh8p88
,['เฟสถูกปิดกั้น พิมพ์ xoxo ถ้าขึ้นสีแดงไม่ปิดกั้น สีดำปิดกั้น'],https://cofact.org/article/2w3kk96r093ha
false,['กินยาแคปซูลมาก จะได้รับอันตรายจากตัวแคปซูล จริงหรือ'],https://cofact.org/article/jgfc6ke4dmzb
true,['ซื้อตั๋วรถโดยสาร บขส. ผ่าน Shopee ได้ด้วยหรือ'],https://cofact.org/article/30fukfb5mrn7u
false,['ถูกลอตเตอรี่ ต้องขึ้นรางวัลที่กองสลากเท่านั้น และเสียภาษี 5% ด้วยจริงหรือ'],https://cofact.org/article/l633iqiphiel
false,['ดื่มน้ำข้าวผสมไข่ขาวดิบ ช่วยบำรุง และรักษาไตเสื่อม จริงหรือ'],https://cofact.org/article/3gv93d7fvcpb8
false,['จ้างเด็กอายุต่ำกว่า 15 ปีทำงาน ไม่ผิดกฎหมาย จริงหรือ'],https://cofact.org/article/30k2qa9liv7r5
true,['กองสลากฯ รับสมัครร้านขายลอตเตอรี่ 80 บาท จริงหรือ'],https://cofact.org/article/2r2rpda71wfiv
true,['ยืนยันภาพนายกฯ ถือขวดวัคซีนโควิด ยันเป็นขวดตัวอย่าง  ไม่ใช่วัคซีนจริง'],https://cofact.org/article/10df72s1vsoau
true,['ป้ายทะเบียนรถสีซีดจาง ในหมวด 3กก-4กฆ กรมขนส่งบริการเคลือบใหม่ให้ฟรี จริงหรือ'],https://cofact.org/article/hhspb0wkz2nc
true,['พบวัคซีนโควิดของไฟเซอร์และแอสตราเซเนกา มีประสิทธิภาพสูงกับคนชรา'],https://cofact.org/article/2fa0nd00jl5al
true,['ผู้ป่วยโรคอ้วน หากติดเชื้อโควิด-19 อาจจะมีอาการรุนแรงและเสียชีวิตง่ายกว่าคนสุขภาพแข็งแรงจริงหรือ'],https://cofact.org/article/3w4jbeaecsqj
false,['ขสมก. เตรียมยกเลิกรถเมล์แก้ปัญหารถติด ภายในเดือนมกราคม ปี 65 จริงหรือ'],https://cofact.org/article/zpzfcnoa5s8f
false,['โดนยึดใบขับขี่จะไม่ได้คืน ต้องไปสอบทำใหม่เท่านั้น จริงหรือ'],https://cofact.org/article/35xg9pun7sgip
,['ใครที่มักกินมะเขือพวง..หรือ (หมากแค้งบ้านเฮา)..ดูเอาไว้...https://youtu.be/FbP6HSa7Yy4\n#ตาโล่ คนมักเลาะ'],https://cofact.org/article/1x7alhf3iigt5
true,['พบบุคลากรแพทย์แพ้วัคซีนโควิดหลังฉีด จริงหรือ'],https://cofact.org/article/2xtwebz0z0qq5
false,['พบสัญญาณพายุเข้าต่อเนื่องทุกภาค ตั้งแต่วันที่ 2 -13 มี.ค. 64 จริงหรือ'],https://cofact.org/article/1iajgvp861bi4
false,['เนื้อแพะช่วยรักษาผู้เป็นหอบหืดเรื้อรัง ไตอ่อนแอ และผู้มีอาการเจ็บปวดตามตัว จริงหรือ'],https://cofact.org/article/3222vw2wy0ucr
,['คำแนะนำของ พญ.อิสรีย์ ประดิษฐ์กุล'],https://cofact.org/article/1vcx6sj6tfxv6
,['รับบริจาคหนังสือให้ห้องสมุดภาคประชาชน'],https://cofact.org/article/2168jvd2x5mea
false,['คืนนี้ 12:30 น. ถึง 3:30 น. อย่าลืมปิดโทรศัพท์มือถือแท็บเล็ตและอื่น ๆ และวางไว้ให้ห่างจากร่างกายของคุณทีวีสิงคโปร์ประกาศข่าวนี้  กรุณาบอกครอบครัวและเพื่อนของคุณ  คืนนี้จาก 00:30 น. ถึง 03:30 น. ดาวเคราะห์ของเราจะมีการแผ่รังสีที่สูงมาก  รังสีคอสมิคจะผ่านเข้ามาใกล้โลก  ดังนั้นโปรดปิดโทรศัพท์มือถือของคุณ  อย่าวางอุปกรณ์ไว้ใกล้กับร่างกายเพราะอาจทำให้เกิดความเสียหายร้ายแรงได้  หากคุณไม่เชื่อคุณสามารถตรวจสอบ Google และ NASA BBC News  ส่งข้อความนี้ให้ทุกคนที่คุณรัก'],https://cofact.org/article/3unb0cay7ma48
true,['ภาษีป้ายขึ้น 30%'],https://cofact.org/article/2f5xebg9r4tgn
true,['ใครใช้สิทธิ์คนละครึ่ง -เราชนะ หากใช้เงินไม่หมดจะถูกดึงกลับ จริงหรือไม่'],https://cofact.org/article/2j1npttzoeyak
,['https://th.govip123.com/index/user/login.html'],https://cofact.org/article/1gdf4kujj8vi1
false,['ดื่มนมวัว ทำให้เป็นสิว ภูมิแพ้ และเสี่ยงเป็นโรคกระดูกพรุน จริงหรือ'],https://cofact.org/article/3mkkv4zmy6ojw
false,['ไปรษณีย์ไทยส่งอีเมลเรียกเก็บค่าดำเนินการ และแนบลิงก์เพื่อชำระเงิน จริงหรือ'],https://cofact.org/article/2beoq99wif4mr
false,['ถ้าเกิดเป็นแผลใช้แอสไพรินโรยแผลได้จริงหรือ'],https://cofact.org/article/1dce4a3z7b3us
false,['มีแผ่นแปะเท้าขาย เพิ่มความสูงได้ จริงหรือ'],https://cofact.org/article/1b5ce3xqndkll
false,['ถ้าท้องเสีย ต้องกินยาให้หยุดถ่ายจริงหรือ'],https://cofact.org/article/3ejlkuja7u2id
,['อยากให้ช่วยตรวจสอบข่าว\nโครงการจิตอาสา(ให้ชาวบ้านสมัครเป้นสมาชิก ด้วยการเอาบัตรปชช.สำเนาทะเบียนบ้านบ้าน..และบัญชีธนาคาร\nได้เงินล้าน\nระบาดในกลุ่มชาวบ้านค่ะ\nجزاك الله خيرا'],https://cofact.org/article/33rqs5j0ccil0
false,['จริงหรือไม่ ทำกิจกรรมจิตอาสาจะได้เงินล้าน ?'],https://cofact.org/article/13xxbdh0860us
false,[None],https://cofact.org/article/2e1ot86afpndv
false,['เปิดโทรศัพท์มือถือเวลา 00:30-03:30 น. อันตราย จริงหรือ'],https://cofact.org/article/2yu3z2xb2pgoe
mostly-true--middle,['สามารถปลูกกัญชาได้ บ้านละ 6 ต้น จริงหรือไม่'],https://cofact.org/article/80shc7uh0bl9
middle,['ผู้สูงอายุไม่ควรฉีดวัคซีน'],https://cofact.org/article/ozi9w7m24shs
,"["".. # Post นี้ ตัองขอร้องให้อ่านเพื่อ\nSafety ของทุกครอบครัวนะคะ..\nเป็น warning จากบริษัทSHELLค่ะ\n\nเรื่อง: คำเตือนจากบริษัทน้ำมันเชลล์ -- ต้องอ่าน!. Shell Oil Report!... (MUST READ)\n\nกรุณาส่งนี้ข่าวสารให้ทุกคนใน ครอบครัวและ เพื่อนของคุณ โดยเฉพาะผู้ที่ มีเด็กในรถกับ พวกเขาในขณะ เติมน้ำมัน.\n\nหากมีเกิด ขึ้น,พวกเขาอาจ จะไม่สามารถที่ จะช่วยเด็กออก มาทันเวลา\n\nต้องอ่าน,  แม้ว่าคุณจะไม่มีรถ\n\nคำเตือน จากบริษัทน้ำ มันเชลล์ -- ต้องอ่าน!\n\nแจ้งเตือนความ ปลอดภัย!\nนี่ คือสาเหตุที่เราไม่อนุญาตให้พกโทรศัพท์มือถือใน\n·       พื้นที่ปฏิบัติการ,\n·       พื้นที่จัดการและจัดเก็บโพรพิลี นออกไซด์\n·       พื้นที่ถ่่ายโพรเพน,น้ำมันและ ดีเซล\n\nบริษัท น้ำมันเชลล์เพิ่งออกคำเตือนเมื่อเร็วๆนี้หลังจากที่เกิดเหตุการณ์ขึ้น3ครั้ง   ที่โทรศัพท์มือถือ (โทรศัพท์มือ ถือ)เกิดประกาย ไฟ  ทำให้ไอน้ำมันลุกเป็นไฟระหว่างการดำเนินการเติมน้ำมัน\n\nในกรณีแรก  โทรศัพท์ ถูกวางไว้บน ฝากระโปรงหลัง ของรถในระหว่าง การเติมน้ำมัน  พอดีมีคนโทร เข้ามาทำให้ เครื่อง โทรศัพท์ดัง  และเกิดไฟลุกไหม้ตามมา  ทำให้รถและ ปั๊มเติมน้ำมัน เบนซินติดไฟ ไหม้ยับเยิน\n\nในกรณีที่สอง  ในขณะที่เติม น้ำมันรถ  เจ้าของรถรับสายโทรศัพท์ที่เข้ามา   ทำให้ไอน้ำมันติดไฟลุกพรึ๊บขึ้นมา   เผาไหม้ใบหน้าของเขาอย่างสาหัส!\n\nและในกรณีที่ สาม, มีคนถูกไฟไหม้ที่ต้นขาและขาหนีบ  เนื่องจากขณะ ที่เขาเติม น้ำมันรถของเขา\nโทรศัพท์ซึ่ง อยู่ในกระเป๋า กางเกงของเขา ดังขึ้น   และทำให้ไอน้ำมันติดไฟลุกพรึ๊บขึ้นมา\n\nคุณควรจะรู้ว่า โทรศัพท์มือ ถือสามารถจุด ติดเชื้อเพลิง หรือไอน้ำมัน ลุกไหม้ได้\n\nโทรศัพท์มือถือ ที่สว่างขึ้น เมื่อเปิดหรือ ที่ดังขึ้น เมื่อมีสายเข้า มา  จะปล่อยพลังงานเพียงพอที่จะให้เกิดประกายไฟสำหรับจุดไฟติด\n\nโทรศัพท์มือถือ ไม่ควรใช้ใน สถานีเติม น้ำมัน  หรือในขณะเติมน้ำมันลงในเครื่องตัดหญ้า, เรือ ฯลฯ\n\nไม่ควรใช้หรือ ควรปิดโทรศัพท์ มือถือ  เมื่ออยุ่ใกล้วัสดุใดๆ ที่ปล่อยไอหรือ ฝุ่นที่สามารถ ลุกติดไฟหรือ ระเบิดขึ้นได้ (เช่นตัวทำ ละลาย, สารเคมี, แก๊ส, ฝุ่นจากธัญญะ พืช, ฯลฯ .. )\n\nสรุป  มีสี่กฎเพื่อ ความปลอดภัยในระหว่างการเติมน้ำมัน :\n\n1) ดับเครื่องยนต์\n2) ไม่สูบบุหรี่\n3) อย่าใช้ โทรศัพท์มือถือ ของคุณ – ทิ้งมันไว้ภายในรถหรือปิดเครื่องเสีย\n4) ถ้า ออกมายืนนอกรถ ในระหว่างการ เติมน้ำมัน    อย่าเข้าไปในรถของคุณจนกว่าจะเติมน้ำมันเสร็จ\n\nบ๊อบ Renkes แห่งสถ าบันอุปกรณ์ปิโตรเลียมกำลังเตรียม ทำแคมเปญให้คน ตระหนัก ถึงการเกิดเพลิงไหม้ที่เป็นผลมาจาก'ไฟฟ้าสถิตย์'ที่ปั๊มน้ำมัน\n\nบริษัท ของเขาได้วิจัย 150 กรณีของการเกิดเพลิงไหม้เหล่านี้\n\nผลลัพธ์ ที่เขาได้  เป็นที่น่าแปลกใจมาก :\n1) จาก 150 กรณี  เกือบทั้งหมดเกิดกับพวกผู้หญิง\n2) เกือบ ทุกกรณีเกิด ขึ้นเมื่อเจ้า ของรถกลับเข้า ไปในรถของพวก เขาในขณะที่หัว จ่ายน้ำมันยัง คงจ่ายน้ำมัน อยู่ .\nเมื่อ หัวจ่ายน้ำมัน หยุดจ่ายน้ำมัน   พวกเขาก็ออกมาจากรถเพื่อไปดึงหัวจ่าย น้ำมันออก   และไฟลุกติดขึ้น   อันเป็นผลจากไฟฟ้าสถิตย์\n\n3) ส่วนใหญ่ใส่ รองเท้าที่ส้น รองเท้าทำด้วยยาง\n4) ผู้ชายส่วนใหญ่ ไม่กลับเข้าไปในรถของพวกเขาจนกว่าจะเติมน้ำมัน เสร็จสมบูรณ์                     นี่คือเหตุผลที่พวกเขาไม่ค่อยประสพไฟไหม้จากสาเหตประเภทนี้\n\n5) อย่าใช้ โทรศัพท์มือถือ ขณะเติมน้ำมัน\n6) ไอที่ระเหยออก มา่จากน้ำมัน และหากมันไปสัมผัสไฟฟ้าสถิตย์ที่อยู่ใกล้    คือสาเหตุที่ทำให้เกิดไฟไหม้\n\n7) มี 29 ไฟไหม้ที่เกิดขึ้นเมื่อเจ้าของรถกลับเข้าไปในรถและหัวจ่ายน้ำมัน ถูกแตะต้อง(แล้วอะไรคือ”ถูกแตะต้อง”? ถูกขยับ?)ในระหว่างการเติมน้ำมัน.   รถที่ไฟไหม้มีหลากหลายยี่ห้อและรุ่น  บางกรณีส่งผล ให้เกิดความ เสีย หายอย่างกว้าง ขวางกับรถ  กับสถานีและกับตัวลูกค้า\n8) เกิด17 เพลิงไหม้\n·     ก่อน\n·  ระหว่างหรือ\n·  ทันทีหลังจาก\nฝา ถังน้ำมันถูก ถอดออกแต่ก่อน ที่จะเติมน้ำมันเริ่ม ..\n\nนาย Renkes เน้นว่า อย่ากลับ เข้ามาในรถของ คุณในขณะที่ น้ำมันกำลังไหล\n\nถ้า คุณจำเป็นต้อง เข้าไปในรถของ คุณในขณะที่ น้ำมันกำลังไหล อยู่,  ก่อน ที่คุณจะดึงหัว ฉีดออก  ต้องแน่ใจว่า ในตอนคุณออกจาก รถ คุณได้สัมผัสโลหะในขณะที่คุณปิดประตู   วิธีนี้จะถ่ายประจุของไฟฟ้าสถิตย์ออกจากร่างกายของคุณก่อนที่คุณจะยกหัวจ่าย น้ำมันขึ้นมา\n\nดัง ที่ผมกล่าวถึง ก่อนหน้านี้แล้วสถาบัน ปิโตรเลียมอุ ปกรณ์พร้อม กับหลาย ๆ บริษัทตอนนี้ กำลัง พยายามอย่างมาก ที่จะทำให้ประชาชน ตระหนักถึง อันตรายนี้\n\nฉัน ขอให้คุณกรุณา ส่งนี้ข้อมูลแก่ ทุกคนในครอบ ครัวและเพื่อนของ คุณ โดยเฉพาะอย่างยิ่้งผู้ที่มีเด็กใน รถกับพวกเขา ใน ขณะที่เติม น้ำมันที่ปั๊ม หาก มีเกิดขึ้นกับ พวกเขา\nพวก เขาอาจจะไม่ สามารถที่จะ เอาเด็กออกมา ได้ทันเวลา""]",https://cofact.org/article/1y5wu2ywc2s4a
false,['ใครที่โดนยึดใบขับขี่จะไม่ได้คืนแล้วนะ ต้องไปสอบใหม่.. แล้วจะได้แค่ใบขับขี่ชั่วคราวมาแทน'],https://cofact.org/article/3p8yobg0cgy2y
true,['ถั่วพู กินดี แคลเซียมสูง'],https://cofact.org/article/pw7uio6z3zqe
true,"['อายุ 18 รับเงินไปเลย รัฐใจดี ให้ 5,000 เที่ยวสงกรานต์']",https://cofact.org/article/1j6xtwavvufcp
,['คุณประเสริฐ ฯ  เป็นผู้บริหารอาวุโส เคยทำงานบริษัท cp เกษียณอายุแล้ว ส่งมาให้\n.................................\nเรื่อง ตำราไม่ล้างไต \n  ถ้าข้าพเจ้าได้รับตำรานี้ เมื่อ 25 ปีก่อน ลูก ๆ คงไม่ต้องมาร้องเพลงชื่อ \n“ คนอื่นมีแม่ ฉันไม่มี ” \n  การที่จะเอาเมล็ดลิ้นจี่มาทำยานั้นง่ายมากสำหรับข้าพเจ้า เพราะที่บ้านปลูกต้นลิ้นจี่กว่า 50 ปีแล้ว แต่ไม่รู้ว่า มันคือยาวิเศษในการรักษาโรคไต \n        คู่ชีวิตของข้าพเจ้าต้องทรมานเสียเวลา 14 ปี ในการฟอกไตและในที่สุด ก็ต้องจากไป \n    ในไต้หวันมีผู้คนป่วยเป็นโรคไตจำนวนมากที่ต้องทำการฟอกไต\nการที่ต้องไปฟอกไตเพราะไตเสื่อมลง จนไม่มาสามารถขัยถ่าย \nของเสียออก บางทีญาติ หรือเพื่อนของท่าน บางคนกำลังฟอกไตอยู่ \n     จึงอยากให้ท่านช่วยเผยแพร่ตำราวิเศษออกไปให้ทั่ว จะเป็นบุญกุศลยิ่ง คนที่นำไปทดลองใช้ จะมีแต่ได้ ไม่มีเสียอย่างแน่นอน ช่วยได้ 1 คน เท่ากับช่วยทั้งครอบครัว \n     ข้าพเจ้าเป็นโรคไตเพราะเป็นโรคเบาหวานนาน 20 ปี ความเป็นทุกข์ ทรมานนี้ ทำให้ข้าพเจ้าเบื่อต่อชีวิต และคิดจะจบชีวิตตนเองหลายครั้ง \n    แต่มาคิดได้ว่า ถ้าเราพ้นทุกข์แล้ว ทำให้หลายคนต้องรับทุกข์ต่อ ลูก หลาน หลายคนยังเรียนไม่จบ ยังตั้งตัวไม่ได้ เลยรับกรรมไปฟอกไตต่อ  \n       มีคนเสนอตำราลับ ตำราวิเศษให้ แต่ไม่เคยเชื่อ \n             ข้าพเจ้าเชื่อแต่แพทย์แผนปัจจุบัน จึงเดินเข้าห้องฟอกไต ขอสู้กับมัจจุราชต่อไป \n        ข้าพเจ้าเกิดนึกถึงคำพังเพยจีนว่า “ ม้าตายแล้ว ให้นึกว่ารักษาม้าเป็น ” บางทีชีวิตนี้อาจมีความหวัง จึงขอทดลอง หลังฟอกไตครั้งที่ 2 แล้ว \n      คุณน้ามาเยี่ยม ถามว่า อยากลองตำราวิเศษไหม รับรองไม่ต้องฟอกไต อีกต่อไป ข้าพเจ้าก็ตกลงทันที \n       ตอนบ่ายคุณน้า นำซุปเส้งจี้มา 1 หม้อ แบ่งดื่ม 2 ครั้ง \n        วันที่ 2 นำมาอีก 1 หม้อ (ราว ชามครึ่ง) พร้อมให้กินเส้งจี้อีกครึ่งลูก ในวันนั้น \n       ปรากฏว่า การถ่าย ปัสสวะดีขึ้น \n    พอวันที่ 3 ซึ่งจะต้องฟอกไต \n     แต่หมอตรวจแล้วว่า วันนี้ยังไม่ต้องฟอกก่อน \n         ข้าพเจ้าได้ดื่มซุปเส้งจี๊ ประมาณ 1 อาทิตย์ ไปตรวจอีก คราวนี้หมอประหลาดใจมาก แจ้งว่า ไตปกติแล้ว ไม่ต้องฟอกแล้ว  ตำราวิเศษ มีดังนี้.-- \n     เมล็ดลิ้นจี่สด 7 เม็ด ทุบให้แตก แล้วใช้ผ้าขาวอย่างบาง ๆ ห่อไว้\n         ซื้อเส้งจี๊หมู 1 ลูก หั่นเป็นแผ่นบาง ล้างให้สะอาด ตัดเอาเอ็นสีขาวออก \n       เอาน้ำซาวข้าวครั้งที่ 2 จำนวน 2 ชาม นำเข้าใส่ในหม้อหุงข้าวไฟฟ้า ทำการนึ่งเป็นเวลา 30 นาที\n     เสร็จแล้วให้ดื่มหมดครั้งเดียว ก็จะได้ผล \n        ข้าพเจ้าได้พ้นจากฟอกไต เพราะตำรานี้ \n         จึงขอความกรุณาทุกท่าน ช่วยเผยแพร่ตำรานี่ แก่ผู้ป่วยเป็นโรคไต ให้พ้นทุกข์จากการฟอกไตด้วย จะเป็นบุญกุศลอย่างยิ่ง.(ใครที่ต้องฟอกไต ลองใช้วิธีนี้ดูไม่เสียหลาย ที่เขาว่าไว้ลางเนื้อชอบลางยา ส่งต่อเป็นวิทยาทานและเป็นบุญ นะครับ)'],https://cofact.org/article/3iex9doostxn1
false,['รัฐบาลซาอุดิอาระเบีย กำหนดให้ผู้ที่จะเข้าร่วมพิธีฮัจญ์ ต้องผ่านการฉีดวัคซีนไวรัสโควิด-19 มาก่อน'],https://cofact.org/article/38yvyojzteqfs
false,['จริงหรือ ส่งข้อความเป็นภาพเคลื่อนไหวเสี่ยงถูกละเมิดข้อมูลส่วนตัว'],https://cofact.org/article/jpzcumfw8s9h
false,['ต้นมะแว้งนก ช่วยเรื่องมะเร็งปากมดลูกได้จริงหรือ'],https://cofact.org/article/2q22r6lbq95e9
false,['จริงหรือ ซื้อลอตเตอรี่ที่มีรูปผีน้อยหรือกบ มีโอกาสถูกรางวัลมากกว่าแบบอื่น'],https://cofact.org/article/1zzetfmvln7g4
true,['ภัยรูปแบบใหม่ แกล้งโอนเงินผิดแล้วบอกให้โอนคืน'],https://cofact.org/article/3htj0hct8pegl
true,['ฉีดสเปรย์\u200bแอลกอฮอล์\u200bใส่หน้า อันตรายจริงไหม'],https://cofact.org/article/2pnzqqlfnbvrg
middle,['จริงหรือ ต่างชาติเดินทางเข้าไทย กักตัวแค่  7 วัน'],https://cofact.org/article/160ua9lvhjm3q
false,['จริงหรือ ขัดผิวแห้ง ช่วยถอนพิษผู้ป่วยมะเร็ง'],https://cofact.org/article/1wkwqoa5fkvc0
false,['จริงหรือ เงินสินสอดจากงานแต่ง ต้องเสียภาษี 5%'],https://cofact.org/article/2h0afq1ndeh06
false,['กองสลากมีเวปไซต์ที่ใช้ชื่อว่า กองสลาก.com ไว้สำหรับขายลอตเตอรี่ให้ประชาชน จริงหรือ'],https://cofact.org/article/3o2dc64qngrqd
false,"['จริงหรือ ธนาคารออมสินให้กู้ฉุกเฉิน 10,000 บาท ผ่านมือถือ และผ่อน 400 บาทต่อเดือน']",https://cofact.org/article/2dxmh6j1rpdp1
false,['น้ำตาลในกล้วยตากมากกว่าทุเรียนเกือบเท่าตัว'],https://cofact.org/article/1i8tulepxd4p
true,['ปลดล็อกกัญชา กัญชง ใช้ผลิตอาหารได้ มีผล 26 ก.พ. 2564'],https://cofact.org/article/1lczygbbsxwnu
true,['อย่าชาร์จมือถือจนแบตเตอรี่เต็มถึง 100%'],https://cofact.org/article/3tflgw29m3ogn
true,"['สิทธิ ""เราชนะ"" สามารถถูกยกเลิกได้จริงหรือไม่']",https://cofact.org/article/3j8xys9aii87z
true,['การไฟฟ้าส่วนภูมิภาคจังหวัดนราธิวาส จะดำเนินเปลี่ยนมิตเตอร์จานหมุนเป็นแบบอิเล็กทรอนิกส์ ให้ฟรี จริงหรือไม่ ?'],https://cofact.org/article/3p65na65hk6ht
middle,['ได้รับข้อความ คุณได้รับสิทธิ์เงินกู้  ส่งมาทางข้อความโทรศัพท์  เชื่อถือได้หรือไม่'],https://cofact.org/article/18afy8ol4t2bv
true,['รัฐบาลยกเลิกการฉีดวัคซีน แอสตราเซนเนกาแล้ว จริงหรือ'],https://cofact.org/article/35zlsrxa1d6ur
false,['จริงหรือ กด *3370# ช่วยเพิ่มแบตเตอรี่โทรศัพท์ 50 เปอร์เซ็นต์'],https://cofact.org/article/25qqvwqp1kep3
false,['เปลือกและรากของต้นแทงทวย ใช้รักษาโรคมะเร็งได้ จริงหรือ'],https://cofact.org/article/2weda5x953g1x
mostly-false--middle,"['จริงหรือ ใช้เพียงสมุดบัญชี สามารถกู้เงิน 10,000 บาท จาก ธ.ก.ส. ได้']",https://cofact.org/article/35k6z9vapqkew
false,['การเทน้ำอัดลมสามารถช่วยค้นหาพยาธิในเนื้อหมูได้ จริงหรือ'],https://cofact.org/article/2s5yn7gc75435
false,['ตด เสียงดังหรือมีกลิ่นแสดงว่าร่างกายกำลังมีปัญหาสุขภาพ จริงหรือ'],https://cofact.org/article/1c8t1d92m9r56
false,['หยุดการส่งต่อภาพสวัสดีตอนเช้า มีคนโดนจับแล้ว จริงหรือ'],https://cofact.org/article/35pcbidhythsw
mostly-true--middle,['ทำแท้งเสรีจริงหรือ'],https://cofact.org/article/1084wncgjeqdy
false,['วัคซีนโควิด 19 ที่ผลิตในประเทศจีนทำมาจากไขมันหมู จริงหรือไม่ ?'],https://cofact.org/article/b4z01wg1n7lj
true,['แอสตร้าเซนเนก้ายันผลทดสอบว่าไม่เพิ่มความเสี่ยงลิ่มเลือดอุดตัน จริงหรือ'],https://cofact.org/article/lnjsu3dm48t3
true,['ทานยานอนหลับทำให้สมรรถภาพการทำงานของสมองลดลง จริงหรือ'],https://cofact.org/article/2vb0z254jywuc
false,['ถ้ามีอาการปวด จำเป็นต้องกินยาแก้ปวดให้หมดแผงจริงหรือ'],https://cofact.org/article/3vorixt9wcsjw
false,['น้ำปั่นใบสดหญ้าปักกิ่ง รักษามะเร็งต่อมน้ำเหลือง'],https://cofact.org/article/18utvcv1a8bmh
false,['สำนักงานสลากกินแบ่งรัฐบาล ล็อคเลขประจำงวดวันที่ 16 มี.ค. 64 จริงหรือ'],https://cofact.org/article/2argubczrqgt5
false,['กรมขนส่งทางบก ขอรับการสนับสนุนจัดทำวารสารฉบับพิเศษ 79 ปี จริงหรือ'],https://cofact.org/article/ghddjvuiwqth
false,['เกษตรกรที่ได้รับหนังสือแจ้งหนี้ สามารถนำไปปลดหนี้ที่ธนาคารต้นสังกัดของตน จริงหรือ'],https://cofact.org/article/23ql4z0eahqr
false,['โทรทางไลน์ ทำให้เกิดเนื้องอกในสมอง จริงหรือ'],https://cofact.org/article/elct67z21t4s
false,['รัฐบาลไทยแจงข่าว นักศึกษาชาวพม่าแสดงความคิดเห็นทางการเมืองออกสื่อจะถูกภอดวีซ่า จริงหรือ'],https://cofact.org/article/27ogzy7tc4cv8
