category,header,link
false,"หมอชนะ"" คิดค่าบริการข้อความ ในอัตราข้อความละ 5 บาท",https://cofact.org/article/277akn7w99ark
mostly-true--middle,วัคซีนโควิดในประเทศไทยรัฐบาลไทยจะออกค่าใช้จ่ายให้หรือเราต้องออกค่าใช้จ่ายเอง เนื่องด้วยในหลายๆประเทศมีการฉีดวัคซีนโควิดฟรีให้ประชาชน,https://cofact.org/article/35e6dirnksrf7
middle,ตามความเชื่อผ่านมาว่า เอาขมิ้นมาทาตัวจะทำให้ขาว อัญชันทำให้คิ้วดก เป็นสิ่งที่ทำมาแต่ช้านานบางครั้งก็พิสูจน์ได้บางครั้งก็ไม่มีมูลเหตุที่เป็นจริง,https://cofact.org/article/2dehhvudleapd
false,กรณีชวนเชื่อขายผลิตภัณฑ์ช่วยลดน้ำหนัก และขับสารพิษในร่างกาย ไดจริงหรือ,https://cofact.org/article/23ry3oojniisg
true,ส่วนตัวรู้สึกว่าเด็กน่าจะติดโควิดง่ายกว่าผู้ใหญ่ แต่ไปเจอโพสข่าวหนึ่งบอกตามหัวข้อที่กล่าวมา จึงสงสัย,https://cofact.org/article/1hhd2yeltbmqv
middle,เนื่องจากสภาวะโควิดยังคงระบาดอยู่ในช่วงนี้ ผู้ปกครองจึงเป็นกังวลอยากให้มีการเรียนการสอนออนไลน์ต่อไป จึงเป็นที่มาของ #สนับสนุนเลื่อนเปิดเทอม ดังนั้นจึงอยากทราบว่าจะมีการเลื่อนเปิดเทอมจริงหรือไม่??,https://cofact.org/article/x01olhb5fz6x
true,ผลิตภัณฑ์ที่พบการโฆษณาผิดกฎหมายมากที่สุด คือ กลุ่มผลิตภัณฑ์เสริมอาหารและกาแฟ อย. ย้ำการโฆษณาแสดงสรรพคุณของอาหารทางสื่อต่าง ๆ รวมถึงการไลฟ์สดต้องได้รับอนุญาตจาก อย. ก่อน ขั้นตอนการขออนุญาตสะดวก รวดเร็ว ผ่านระบบอิเล็กทรอนิกส์ (e-Submission) การันตีไม่เกิน 8 วัน,https://cofact.org/article/2dfds5g0x45kd
true,สถานีโทรทัศน์เมียวดีของกองทัพเมียนมาประกาศว่า การเคลื่อนไหวดังกล่าวมีความจำเป็นต่อการรักษาเสถียรภาพของประเทศ ทั้งยังกล่าวหาว่า คณะกรรมการเลือกตั้งของเมียนมาไม่อาจจัดการกับความผิดปกติครั้งใหญ่ในการเลือกตั้งเมื่อเดือนพฤศจิกายนที่ผ่านมา,https://cofact.org/article/3g301z4iccqmk
false,มีการเผยแพร่เอกสารโดยใช้ชื่อของกรมปศุสัตว์ เพื่อประกอบการประชาสัมพันธ์ให้ประชาชนร่วมบริจาคเงินไถ่ชีวิตโค-กระบือ จริงหรือ,https://cofact.org/article/21luolf5ykbpu
false,น้ำเกลือ Normal Saline ใช้แช่คอนแทคเลนส์ได้ จริงหรือ,https://cofact.org/article/nsrta4vd4t12
false,กฟน. จัดโครงการไฟฟ้า ล้างแอร์ช่วยชาติ และให้บริการรับชำระค่าไฟฟ้า หรือแจ้งเอกสารเตือนตัดไฟฟ้า จริงหรือ,https://cofact.org/article/mnkqnvz2wdg9
true,โฆษกสำนักงานตำรวจแห่งชาติ ฝากประกาศแจ้งเตือนภัยพี่น้องประชาชนที่ใช้งานสังคมออนไลน์ ที่ปัจจุบันมีการเข้าถึงสื่อสังคมออนไลน์เป็นวงกว้าง มีการแช็ตคุยกันกับเพื่อนในสื่อสังคมออนไลน์ต่างๆ ปัจจุบันคนร้ายจะพยายามแฮ็ก เข้าถึงข้อมูลส่วนตัวโดยเฉพาะเฟซบุ๊ก แต่เดิมคนร้ายจะแฮ็กเอาบัญชีผู้เสียหายไปแล้วแอบอ้างเป็นเจ้าของบัญชีไปหลอกยืมหรือให้โอนเงิน อ้างเหตุว่าเดือดร้อน หรือซื้อของแล้วยังโอนเงินไม่ได้ ขอร้องผู้เสียหายที่เป็นเพื่อนในเฟซบุ๊กช่วยโอนเงินชำระให้ก่อน ถ้าโอนเงินได้แล้วจะรีบโอนคืนให้ทันที ซึ่งกลอุบายเดิมนี้ก็ยังมีใช้หลอกลวงอยู่,https://cofact.org/article/c9i15rc30t3o
true,อันตรายจากการจัดฟันแฟชั่นนั้น จะทำให้ร่างกายอาจมีการติดเชื้อได้ เนื่องจากอุปกรณ์จัดฟันที่ใช้อาจไม่ได้ผ่านการฆ่าเชื้ออย่างถูกวิธี และถ้าติดเชื้อเรื้อรังก็อาจทำให้ติดเชื้อรุนแรงถึงขั้นติดเชื้อในกระแสเลือดได้ ร่างกายอาจได้รับสารพิษต่างๆ เนื่องจากอุปกรณ์จัดฟันไม่ได้คุณภาพมาตรฐาน และมีผลเสียกับฟันและเนื้อเยื่อในช่องปาก เนื่องจากการจัดฟันที่ผิดวิธี เช่น ฟันเรียงตัวผิดปกติ เกิดฟันตาย เหงือกร่น เป็นต้น และยังทำให้เกิดฟันผุ เหงือกอักเสบ และมีกลิ่นปาก ถ้าไม่ได้รับคำแนะนำในการดูแลสุขภาพช่องปากที่ถูกต้อง โดยอุปกรณ์จัดฟันที่ไม่ได้มาตรฐานอาจจะหลุดกลืนลงคอส่งผลต่ออวัยวะต่างๆ ที่เกี่ยวข้องได้,https://cofact.org/article/3gj6je8e4oga8
true,อย.เตือนผู้บริโภค อย่าหลงเชื่อผลิตภัณฑ์เสริมอาหาร FORTAMIN อ้างรักษาโรคปวดข้อและกระดูกต่างๆ ทางสื่อออนไลน์ เป็นการอวดอ้างสรรพคุณเกินจริงและไม่ได้รับอนุญาตโฆษณาจาก อย. ย้ำ! ผลิตภัณฑ์เสริมอาหารไม่สามารถรักษาโรคได้ หากมีอาการเจ็บข้อ ปวดกระดูก ควรปรึกษาแพทย์เพื่อรับการรักษาที่ถูกวิธี,https://cofact.org/article/3uv2ikhjq01nq
false,อนุกรรมการควบคุมอันตรายจากการใช้ยามติให้เพิกถอน ทิฟฟี่ ดีคอลลาเจน มีผลทำให้เลือดออกในสมอง จริงหรือไม่,https://cofact.org/article/38dtn8mrrlsh1
false,ทานมาม่า ไวไวแบบถ้วยทำให้ตับแข็งและเสียชีวิต เพราะมีขี้ผึ้งไปเคลือบกระเพาะอาหาร,https://cofact.org/article/214ptjw0d6p2r
true,มีประกาศคระกรรมการเลือกตั้งมติให้มีการเลือกตั้งสมาชิกสภาและนายกเทศมนตรีใหม่ จริงหรือไม่,https://cofact.org/article/39s2lwwprc2wg
,มีคนงานซอย50 ที่อยู่ตรงข้ามซอยวัดรางบัวติดโควิดประมาณ27คน,https://cofact.org/article/2176h1ois5477
,สรุป ประชุม บริษัท CPG การ์เม้นท์ -มีพนักงานที่อยู่ในกลุ่มเสี่ยงต้องกักตัว ประมาณ160คน น่าจะมีเพิ่มอีก ส่วนใหญ่เป็นต่างด้าว(พม่า) -ยังไม่มีพื้นที่กักตัว -พนักงาน มีที่พักในซอย เพชรเกษม50/250/352 -พื้นที่เสี่ยง5ชุมชนและ โรงเรียนวัดจันทร์ฯ -เชื่อว่าน่าจะมีผู้ติดเชื้อเพิ่มอีก ตามโรงงานในเขตภาษีฯ -ขอ จนท.ตร.ช่วยตรวจสอบเพื่อไม่ให้ผู้ถูกกักตัวออกรอกพื้นที่ *พรุ่งนี้ 2 ก.พ.64 เวลา09.00น.จะมีรถตรวจเชื้อพระราชทาน มาตรวจเชื้อให้ ปช.ใน ซ.เพชรเกษม50/3 *วันพฤหัสบดี 4 ก.พ.64 เวลา 08.30 น.ที่วัดจันทร์ฯ รถตรวจเชื้อพระราชทาน มาตรวจเชื้อให้ ปช.ประมาณ500คน,https://cofact.org/article/kxsfoh05ojtw
true,📣📣ขอเชิญผู้ที่เคยทำประกันชีวิตไว้ (ทุกบริษัทประกัน) แล้วไม่ไปขอรับเงินที่บริษัท จนเวลาล่วงพ้น10ปี บริษัทประกันชีวิต ต้องส่งเงินเข้ากองทุนประกันชีวิต เรียกเงินนี้ว่า เงินตามกรมธรรม์ที่ล่วงพ้นอายุความ ปัจจุบันผู้มีสิทธิ์ มีกว่า9 แสนราย เงินรวมกว่า 1200 ล้านบาท จึงขอให้ผู้มีสิทธิไปรับเงินคืน โดยตรวจสอบสิทธิ ได้ที่ 👇🏻👇🏻👇🏻,https://cofact.org/article/28a2y65undksl
mostly-true--middle,เจ้าของรถทั้งบุคคล หรือนิติบุคคล ที่ต้องการป้ายทะเบียนรถแบบพิเศษเป็นการเฉพาะ สามารถเปิดหมวดป้ายทะเบียนใหม่ได้เอง เพื่อใช้แทนหมวดอักษรเดิม ซึ่งจะใช้เป็นชื่อห้างร้าน บริษัท หรือตัวอักษรที่ชอบ เป็นชื่อเฉพาะได้ และยังสามารถเลือกหมวดตัวเลขต่อท้ายได้เองด้วยว่าต้องการเลขอะไร สามารถเสนอจองซื้อกับกรมการขนส่งทางบกได้เลย,https://cofact.org/article/3eo4br7mbc176
false,มีการแชร์กันว่า น้ำเกลือที่บรรจุขวดขายตามร้านขายยาสามารถฆ่าเชื้อไวรัสได้ จริงหรือ,https://cofact.org/article/17jy1cldvrr70
true,ปัจจุบันได้มีการโฆษณาถึงสรรพคุณของถั่งเช่าว่าสามารถรักษาโรคไตให้ดีขึ้นหรือกลับมาเป็นปกติได้ ซึ่งประชาชนสามารถหาซื้อผลิตภัณฑ์ดังกล่าวได้โดยง่าย ในประเด็นนี้สมาคมโรคไตแห่งประเทศไทยขอยืนยันว่าจากองค์ความรู้ที่มีข้อพิสูจน์ทางวิทยาศาสตร์การแพทย์ในปัจจุบัน ยังไม่มีข้อมูลที่สามารถสรุปได้อย่างชัดเจนว่าถั่งเช่ามีประโยชน์กับผู้ป่วยโรคไต,https://cofact.org/article/1ho3h99bvqha0
true,การสั่งห้ามของมาครงดังกล่าว เกิดขึ้นหลังจากคณะที่ปรึกษาระดับสูงของฝรั่งเศส ซึ่งเป็นหน่วยงานที่ปรึกษาด้านสาธารณสุขของรัฐบาลฝรั่งเศส ระบุว่า ไม่มีข้อมูลมากพอ ที่ยืนยันถึงประสิทธิภาพของวัคซีนแอสตราเซเนกา ในผู้สูงอายุตั้งแต่ 65 ปีขึ้นไป,https://cofact.org/article/113rnfx2rsej0
mostly-true--middle,ถ้าติดต่อหน่วยงานหรือสถานที่ต่างๆต้องใช้บัตรเข้า-ออกไม่ควรใช้บัตรประชาชนเราใช้บัตรที่มีรูปตัวเราแทนครับ,https://cofact.org/article/1u3hbwjo1ggkg
true,สถานการณ์การแพร่ระบาดของโรคติดเชื้อไวรัสโคโรนา 2019 (COVID-19) หรือ โควิด-19 ในไทยวันนี้ พบผู้ติดเชื้อรายใหม่เพิ่ม 795 ราย ผู้ป่วยยืนยันสะสม 21249 ราย หายป่วยแล้ว 14001 ราย ยังรักษาใน รพ. 7169 ราย ไม่มีผู้เสียชีวิตเพิ่ม รวมยอดเสียชีวิตสะสม 79 ราย,https://cofact.org/article/u9uvq04wzsk7
true,แคลเซียมเพิ่มความสูงได้จริงหรือไม่? แร่ธาตุที่สำคัญต่อระบบร่างกายของเรา ถือว่าเป็นแร่ธาตุที่สำคัญ ที่ส่งผลต่อสุขภาพที่ดี เราจำเป็นต้องบริโภค แคลเซียม เพื่อช่วยให้กระดูกแข็งแรง และทำให้สารสื่อประสาทระหว่างสมอง และอวัยวะต่าง ๆ ทำงานได้ปกติ แคลเซียมในรูปแบบของอาหารเสริม นำมากินเพื่อที่จะเพิ่มความสูง ซึ่งแท้จริงแล้ว การบริโภค แคลเซียมอย่างเดียวนั้น ไม่ได้ทำให้ส่วนสูงเพิ่มขึ้น แต่จะต้องทานร่วมกับโปรตีน และจะต้องเป็นโปรตีนที่ได้จากพืชตระกูลถั่วเท่านั้น รวมถึงการออกกำลังกายร่วมด้วย จึงจะทำให้สูงขึ้นได้ โปรตีน และแคลเซียม มีบทบาทสำคัญต่อร่างกายเป็นอย่างมาก เราจำเป็นต้องรับประทานโปรตีนให้เพียงพอต่ตอความต้องการของร่างกาย และถ้าอยากสูงและมีร่างกายที่แข็งแรง ควรควบคู่ไปกับการออกกำลังกาย และพักผ่อนให้เพียงพอ เพื่อผลลัพธ์ที่ดี และสุขภาพที่ดียิ่งขึ้นอีกด้วย,https://cofact.org/article/3iubueqxc2ds7
true,ประธานาธิบดีโจ ไบเดน ลงนามใน 3 คำสั่งพิเศษที่ว่าด้วยเรื่องการอพยพ เมื่อช่วงบ่ายของวันอังคาร (2 ก.พ.) ที่ผ่านมา ก่อนพิธีสาบานตนเข้ารับตำแหน่งรัฐมนตรีว่าการกระทรวงความมั่นคงแห่งมาตุภูมิ ของนายอเลฮานโดร มายอร์กาส โดยคำสั่งพิเศษดังกล่าว พุ่งเป้าไปที่นโยบายผู้ลี้ภัยของอดีตประธานาธิบดีโดนัลด์ ทรัมป์ พร้อมจะตั้งคณะทำงานเพื่อช่งยเหลือหลายพันครอบครัวที่พลักพรากกันในบริเวณพรมแดนของสหรัฐ โดยมีเด็กมากกว่า 611 คนที่ยังไม่สามารถกลับไปอยู่กับพ่อแม่ได้ กลังจากรัฐบาลของทรัมป์ประกาศนโยบายความอดทนอดกลั้นเป็นศูนย์ (Zero Tolerance policy) Aa,https://cofact.org/article/24gukpj7ka57o
false,เป็นยาลดน้ำหนักที่ไม่มีสารเคมี แต่ใช้สมุนไพรสารมารถลดน้ำหนักได้ 15 กิโลกรัม ใน 4สัปดาห์,https://cofact.org/article/5xe6rc88gah6
true,ขณะนี้มีการเตรียมความพร้อมในการฉีดวัคซีนตามแผนงานที่วางไว้ตามหลักสากลที่จะฉีดให้กับบุคลากรด่านหน้าที่มีความเสี่ยง ซึ่งไม่ใช่บุคลากรทางการแพทย์เท่านั้น หลังจากได้รับมอบวัคซีนแล้วจะสามารถดำเนินการได้ภายใน 1 สัปดาห์ ซึ่งขณะนี้อาจมีความยืดหยุ่น เนื่องจากปัญหาการห้ามส่งออกวัคซีนไปนอกอียู โดยผู้รับผิดชอบอยู่ระหว่างการเจรจา “ถ้าผ่านขึ้นทะเบียนมาได้ก็มีประโยชน์ เพราะกว่าจะผ่านคณะกรรมการตรวจสอบมาได้ไม่ง่าย ถึงจะเป็นการขึ้นทะเบียนฉุกเฉินก็ตาม” นพ.ทวี กล่าว สำหรับความเสียหายจากผลข้างเคียงที่เกิดขึ้นจากการฉีดวัคซีนนั้นขึ้นอยู่กับความแตกต่างระหว่างบุคคล การฉีดวัคซีนจะเป็นไปตามความสมัครใจ แต่หากเกิดความเสียหายจากการฉีดวัคซีนจริง รัฐก็จะเป็นผู้จ่ายค่าเสียหายดังกล่าว,https://cofact.org/article/1e6csd8tkzf7l
,"5 ""ผลไม้"" มะขามป้อม ฝรั่ง ส้มเขียวหวาน มะยม ลิ้นจี่ การรับประทาน ผลไม้ 5 ชนิดนี้จะช่วยเพิ่มภูมิคุ้มกันในการติดเชื้อโควิด-19",https://cofact.org/article/1qynhymvrf9kq
false,Orbitrin คือ แคปซูลอาหารเสริมช่วยบำรุงสายตา ฟื้นฟูสายตากลับมามองเห็นชัดเจนเป็นปกติ ได้โดยไม่ต้องพึ่งการผ่าตัด หรือวิธีการอื่น ๆ ที่มีความเสี่ยงจะสร้างผลกระทบให้กับดวงตา เป็นสารสกัดจากธรรมชาติที่ช่วยรักษาโรคทางสายตา ฟื้นฟูสายตา และสุขภาพโดยรวม ที่มีประสิทธิภาพสูงและปลอดภัย 100% เห็นผลลัพธ์ตั้งแต่สัปดาห์แรกที่เริ่มใช้ ฟื้นฟูสายตาด้วยการบำรุงหลอดเลือดที่หล่อเลี้ยงดวงตา ลดการอักเสบของดวงตา และปรับสภาพการมองเห็นให้ชัดเจน Orbitrin แคปซูลมหัศจรรย์ที่อัดแน่นไปด้วยสารสกัดที่เป็นประโยชน์ต่อดวงตา และออกฤทธิ์ในการฟื้นฟู และบำรุงดวงตาได้อย่างตรงจุด ให้ผลลัพธ์ที่น่าพึงพอใจแก่ผู้รับประทานแคปซูลไม่ว่าจะอยู่ในช่วงอายุใดก็ตาม แคปซูลพร้อมจะทำการฟื้นฟู และบำรุงสายตาของคุณอย่างล้ำลึก บอกลาการผ่าตัด แว่นตา และคอนแทคเลนส์ไปได้เลย,https://cofact.org/article/1cfyo9s11e29g
middle,หน้ากากอนามัยผ้าป้องกันโควิด-19ได้จริงหรือไม่? คงเป็นคำถามที่ใครหลาย ๆ คนอยากได้คำตอบ เนื่องจากในสถานการณ์ตอนนี้ ที่หน้ากากอนามัยทางการแพทย์ขาดตลาด และคนหันมาใช้หน้ากากอนามัยแบบผ้าแทน จึงอาจเกิดความกังวลใจว่า หน้ากากอนามัยชนิดผ้า หรือ หน้ากากผ้า จะสามารถป้องกันโควิด-19ได้จริงไหม วันนี้ ALLWELL จะมาไขข้อข้องใจนี้ ให้กับทุกคนค่ะ กรมวิทยาศาสตร์การแพทย์ ได้ชี้แจงในเรื่องนี้ว่าหน้ากากผ้าสามารถป้องกันไวรัสโควิด-19 ได้ และแนะนำให้เป็นทางเลือกสำหรับประชาชนที่ไม่ป่วย และมีความเสี่ยงของการติดเชื้อน้อยกว่าบุคลากรทางการแพทย์ แต่ทั้งนี้ผ้าที่นำมาเย็บเป็นหน้ากากผ้า จะสามารถป้องกันเชื้อไวรัสโควิด-19ได้นั้น จะต้องมีคุณสมบัติสำคัญดังนี้ ป้องกันอนุภาคขนาดเล็กได้ ป้องกันการซึมผ่านของน้ำได้ สามารถนำไปซักทำความสะอาดได้หลายครั้ง,https://cofact.org/article/3ejaf81vfssn6
true,"""โควิด-19"" กลับมาระบาดรอบนี้ สาวๆ อาจต้องระวังตัวมากเป็นพิเศษ เพราะผู้ที่ติดเชื้อจะไม่แสดงอาการเสียเป็นส่วนใหญ่ ดังนั้นสิ่งที่สาวๆ ควรทำมากที่สุด ณ เวลานี้ คือการเตรียมร่างกายให้แข็งแรง เพื่อพร้อมที่จะต่อสู้กับเชื้อไวรัส โดยอาหารการกิน...ก็ยังถือเป็นหนึ่งในเรื่องที่สำคัญ ที่ช่วยให้ร่างกายแข็งแรงเสมอ MIRROR จึงรวบรวม ""ผลไม้"" 5 อย่างมาฝากสาวๆ ซึ่งทั้งหมดเป็นผลไม้ที่ช่วยกระตุ้นภูมิคุ้มกันต่อเชื้อไวรัสทางเดินหายใจได้ดี ได้เเก่ มะขามป้อม ฝรั่ง ส้มเขียวหวาน มะยม เเล้วก็ลิ้นจี่ โดยทางการแพทย์แผนไทย ระบุไว้ว่า ผลไม้ที่รสเปรี้ยวมาก จะมีความเป็นกรดสูง ส่งผลให้กรดในเลือดมากขึ้น ถ้าเรารับประทานผลไม้รสเปรี้ยวที่มีวิตามินสูง และให้ฤทธิ์ทางยาไปทางรสร้อน อาจทำให้ร่างกายร้อนเกินไป ซึ่งอาจทำให้ภูมิคุ้มกันทำงานได้ไม่ดีเท่าที่ควร การทานผลไม้ที่มีรสฝาดที่เป็นยาฤทธิ์เย็นแทรกอยู่ด้วย น่าจะช่วยกระตุ้นภูมิคุ้มกันให้ทำงานได้ดียิ่งขึ้น ดังนั้น 5 ผลไม้ด้านล่างจึงเหมาะสมที่สุดที่จะเป็นผลไม้ต้านโควิด-19",https://cofact.org/article/20ubv38i1512d
mostly-true--middle,ถั่วเช่า ได้มีการอวดอ้างถึงสรรพคุณที่เกินจริง จนมีผู้ผู้คนตกเป็นเหยื่อการตลาดของบรรดาผลิตภัณฑ์อาหารเสริมที่ผสมถั่วเช่า นำมาสู่การตรวจค้นตรวจสอบและดำเนินคดี จากกระแสการตรวจสอบโฆษณาเกินจริง,https://cofact.org/article/33hg05r2cfjrn
true,รัฐบาลอินเดียมีคำสั่งให้ทวิตเตอร์ระงับบัญชีผู้ใช้หลายร้อยบัญชีในประเทศอินเดียเป็นการชั่วคราว รวมถึงบัญชีของแม็กกาซีนข่าว และเกษตรกรที่ขึ้นปราศรัยในการชุมนุมประท้วงที่เกิดขึ้นในเมืองหลวง ณ ขณะนี้,https://cofact.org/article/17eyqif3k3umk
middle,หนุ่มราชบุรี เผยดื่มฉี่ตัวเอง ล้างตา หู จมูก อาบน้ำรักษาแผลมา 5 ปี สุขภาพดี มีความสุข ไม่เคยต้องหาหมอ ใครวิจารณ์ช่างเขาเป็นสิทธิส่วนบุคคลไม่บังคับใครเชื่อ และไม่เบียดเบียนฉี่ใคร,https://cofact.org/article/he1wr5l2asgv
true,มีผลการศึกษาจาก Rochester Centre for Obesity in America และมหาวิทยาลัยลุยเซียนา สหรัฐอเมริกา ได้เปิดเผยข้อมูลตรงกันว่า การกินไข่ต้มวันละ 2 ฟองตอนเช้า จะช่วยลดน้ำหนักได้กว่า 400 แคลอรีต่อวันเลยทีเดียว โดยการศึกษานั้นได้ทำการเปรียบเทียบคนที่มีรูปร่างอ้วนเกินมาตรฐานและผู้หญิงที่เป็นโรคอ้วน 30 กว่าคน โดยจับแยกแบ่งออกเป็น 2 กลุ่ม กลุ่มแรกจัดอาหารเช้าเป็นไข่ต้มหรือไข่คน 2 ฟอง สำหรับกลุ่มที่สองจะให้รับประทานอาหารขนมปังเบเกิล ซึ่งอาหารเหล่านี้จะให้พลังงานและโปรตีนได้อย่างพอๆ กันนั่นเอง,https://cofact.org/article/19i3gnnd5nu1d
false,มีการเผยแพร่ข้อมูลสูตรยาแก้มะเร็งทุกชนิด และสูตรสมุนไพรสมานฉันท์ ที่ประกอบด้วยสมุนไพรหลายชนิด เช่น หัวร้อยรู ไม้สักหิน ข้าวเย็นเหนือ โกฐจุฬา ข้าวเย็นใต้ กำลังเสือโคร่ง ม้ากระทืบโรง ช้างน้าว จ้อนเน่า ตะไคร้ต้น และฟ้าทะลายโจร สามารถรักษาได้ จริงหรือ,https://cofact.org/article/5jm3b5yo7oda
false,มีแชร์ข้อความกันเรื่องของเงินในบัตรสวัสดิการแห่งรัฐ ที่กล่าวว่าเงินที่เข้ามาในต้นเดือนกุมภาพันธ์ หากไม่ใช้จ่ายก่อนวันที่ 5 จะถูกระงับสิทธิ์ จากทางกรมบัญชีกลาง กระทรวงการคลัง จริงหรือ,https://cofact.org/article/28veznzz2lhr0
middle,มีการแชร์ต่อของวีดิโอ สาวเมียนมา อัดคลิปเต้นออกกำลังกาย ติดจังหวะเริ่มรัฐประหารพอดี จนคลิปโด่งดังไปทั่วโลก,https://cofact.org/article/sinnvkzohdls
true,ผอ.โรงเรียนในสงขลา เครียดจัดงัดปืนโชว์นักเรียนหน้าเสาธง,https://cofact.org/article/3n2umbqwsokar
true,,https://cofact.org/article/1v3z4xh2zg4wm
true,"ครม. มีมติ ❌ ห้ามใช้สิทธิ "" เราชนะ"" ซื้อทอง เพชร อัญมณี และร้านของเก่า เนื่องจากไม่จำเป็นในการดำรงชีพ และไม่ตอบโจทย์ วัตถุประสงค์ของโครงการเราชนะ ที่จะช่วยเหลือ ภาระค่าครองชีพของประชาชน",https://cofact.org/article/kegeq9x56df6
true,ศาลสั่งจำคุกยิ่งยง ถั่งเช่า จริง​หรือไม่​,https://cofact.org/article/mk168qu3qdlz
true,กองทัพพม่าปิดกั้น​เฟซบุ๊ก​จริงมั้ย,https://cofact.org/article/2dgm8oh2cmpyk
true,ภาพถ่ายนี้ได้ถูกแชร์ในสื่อสังคมออนไลน์และรายงานข่าวเกี่ยวกับเหตุการณ์ที่กองทัพเมียนมาร์จับกุมผู้นำพลเรือนออง ซาน ซูจี ระหว่างยึดอำนาจในการก่อรัฐประหารเมื่อวันที่ 1 กุมภาพันธ์ 2564 ภาพนี้ถูกแชร์ในบริบทที่ทำให้เข้าใจผิด ภาพดังกล่าวแสดง มิเชล โหย่ว รับบทเป็นออง ซาน ซูจี ในภาพยนตร์ปี 2554 เรื่อง “เดอะเลดี้” ขอให้หยุดเชื่อและหยุดแชร์ภาพดังกล่าว,https://cofact.org/article/23k65z43ythup
false,มีการแชร์วนกันมาอีกแล้วว่า เครื่อง HIFU ที่ใช้อัลตร้าซาวด์ให้ความร้อนเฉพาะจุดสามารถรักษามะเร็งได้จริงหรือ,https://cofact.org/article/2j598hjzjirux
true,มีข่าวเมื่อวันที่ 2 ก.พ. 64 พล.ต.อ.อัศวิน ขวัญเมือง ผู้ว่าราชการกรุงเทพมหานคร (กทม.) โพสต์ข้อความผ่านเฟซบุ๊กแจ้งเตือนประชาชนบางกลุ่มให้งดบริโภคน้ำประปา หลังหลายพื้นที่ในกรุงเทพฯประสบปัญหา น้ำประปามีรสชาติกร่อย พล.ต.อ.อัศวินระบุข้อความว่า ภัยแล้งส่งผลน้ำประปามีรสกร่อย เด็กเล็ก ผู้สูงอายุ ผู้ป่วย และสัตว์เลี้ยงขนาดเล็ก ควรหลีกเลี่ยงการบริโภค จริงหรือ,https://cofact.org/article/2v0k0wn78o9oj
true,"มีกระแสออกมาว่า ""โค้ชเช"" หรือ เช ยอง-ซอก หัวหน้าผู้ฝึกสอนทัพจอมเตะไทย เตรียมสละสัญชาติเกาหลีใต้ มาเป็นคนไทยเต็มตัว พร้อมเป้าหมายคว้าเกรียญทองในโอลิมปิกเกมส์ให้ได้",https://cofact.org/article/104v4pyr8n880
mostly-false--middle,“ว่านจักจั่น” ที่มีลักษณะเหมือนซากจักจั่นที่ตายแล้ว และมีเหมือนต้นไม้ต้นเล็กๆ งอกออกมาจากตัวของจักจั่น เชื่อกันว่าว่านจักจั่นเป็นพืชมงคล ชาวบ้านมักเก็บไว้บูชาเพื่อความเจริญก้าวหน้าทางหน้าที่การงาน และร่ำรวยมีเงินมีทองใช้ บ้างก็นำว่านจักจั่นไปต้มน้ำดื่มทานกันเป็นกิจวัตร เพราะเชื่อว่าจะช่วยบรรเทาโรคภัยไข้เจ็บได้สารพัด,https://cofact.org/article/2h866uo01emc8
false,บริษัทเศรษฐกิจชุมชนสังคมจำกัด ให้เงินโครงการกับกลุ่มชุมชนหลักล้านบาทเพียงแต่รวมกลุ่ม10คนใช้แค่เลขบัตรประชาชนกับกับสมุดบัญชีเงินฝากและมีโครงสร้างกลุ่มเท่านั้น,https://cofact.org/article/2lw2vsja9r16m
true,อีลอน มัสก์ ยอมลาออกจากตำแหน่งประธานบริษัทเทสล่า ตามข้อตกลงประนีประนอม หลังเขาถูกสอบสวนฐานปั่นหุ้น เนื่องจากไปทวีตว่าจะทำให้เทสล่ากลับเป็นบริษัทเอกชนเมื่อราว 2 เดือนก่อน...,https://cofact.org/article/1g4v9xwaw9yo7
mostly-true--last,ที่แจ้งว่าห้ามเดินทางในพื้นที่ 10 จังหวัด ซึ่งมีรายชื่อของจังหวัดประจวบคีรีขันธ์ รวมอยู่ในรายชื่อดังกล่าวด้วยนั้น อยากวิงวอนให้หยุดแชร์เรื่องดังกล่าว เพราะเป็นข่าวปลอม สำหรับ จ.ประจวบคีรีขันธ์ มีการควบคุมและป้องกันที่ดี เราไม่พบผู้ติดเชื้อรายใหม่ มานานกว่า 200 วันแล้ว ที่ผ่านมาเป็นผู้ป่วยที่ติดเชื้อจากต่างประเทศทั้งนั้นยังไม่มีการแพร่ระบาดในจังหวัดแต่อย่างใด และขอยืนยันว่า อ.หัวหิน จ.ประจวบคีรีขันธ์ ยังสามารถท่องเที่ยวได้ อยากขอความร่วมมือ ให้ทุกคนรับผิดชอบต่อตัวเองและสังคม ด้วยการสวมหน้ากากผ้า หรือหน้ากากทางการแพทย์ และควรล้างมือบ่อยๆด้วยสบู่ หรือเจลล้างมือ,https://cofact.org/article/1on7tpml66mil
true,2 เดือนที่รัฐแจก 3500 บาท ผู้ถือบัตรสวัสดิการแห่งรัฐจะได้รับเงินจากรัฐบาล 2 ส่วน รวมเป็นรับเงินเดือนละ 4000 บาท โดยไม่ต้องลงทะเบียน,https://cofact.org/article/1i010h1k3t1s1
